year,months_code,day,hour,country,sex,age,activity,species,type,injury,fatal_(y/n)
2009.0,7.0,18.0,,Vietnam,M,57.0,swimming,,Provoked,injury,NO
2009.0,7.0,11.0,,Bahamas,M,,fishing,caribbean reef shark,Provoked,injury,NO
2009.0,7.0,11.0,8.0,United States of America,M,,surf,,Provoked,no injury,NO
2009.0,7.0,7.0,11.0,South Africa,M,37.0,surf,,Provoked,injury,NO
2009.0,7.0,5.0,16.0,United States of America,F,12.0,surf,,Provoked,injury,NO
2009.0,7.0,4.0,15.0,United States of America,F,43.0,swimming,nurse shark,Provoked,injury,NO
2009.0,6.0,27.0,8.0,Australia,M,52.0,surf,,Provoked,injury,NO
2009.0,6.0,21.0,,United States of America,M,26.0,surf,,,injury,
2009.0,6.0,16.0,17.0,United States of America,M,14.0,,,,injury,
2009.0,6.0,14.0,,Vietnam,M,,fishing,white shark,Provoked,injury,NO
2009.0,6.0,2.0,,Egypt,M,,diving,whitetip reef shark,Provoked,injury,NO
2009.0,6.0,1.0,9.0,Egypt,F,50.0,diving,whitetip reef shark,Provoked,fatal,YES
2009.0,5.0,31.0,20.0,Taiwan,M,46.0,fishing,,Provoked,injury,NO
2009.0,5.0,25.0,20.0,United States of America,M,,swimming,,Provoked,injury,NO
2009.0,5.0,17.0,9.0,United States of America,M,31.0,surf,blacktip reef shark,Provoked,injury,NO
2009.0,5.0,16.0,10.0,United States of America,M,49.0,surf,blacktip reef shark,Provoked,injury,NO
2009.0,5.0,16.0,10.0,United States of America,M,55.0,surf,blacktip reef shark,Provoked,injury,NO
2009.0,5.0,12.0,18.0,Guam,M,27.0,fishing,blacktip reef shark,Provoked,injury,NO
2009.0,3.0,6.0,,Bahamas,M,48.0,fishing,,Provoked,injury,NO
2009.0,4.0,28.0,16.0,United States of America,F,,,,Provoked,injury,NO
2009.0,4.0,25.0,10.0,United States of America,M,,surf,,Provoked,no injury,NO
2009.0,4.0,21.0,13.0,United States of America,M,20.0,surf,,Provoked,injury,NO
2009.0,4.0,20.0,5.0,Philippines,M,23.0,swimming,,Provoked,injury,NO
2009.0,4.0,19.0,16.0,United States of America,M,52.0,surf,,Provoked,injury,NO
2009.0,4.0,17.0,13.0,United States of America,M,31.0,surf,,Provoked,injury,NO
2009.0,4.0,11.0,,United States of America,M,49.0,fishing,,,injury,
2009.0,4.0,12.0,8.0,Australia,M,40.0,surf,,Provoked,no injury,NO
2009.0,4.0,6.0,10.0,South Africa,M,24.0,swimming,,,injury,
2009.0,4.0,6.0,7.0,United States of America,M,,fishing,white shark,Provoked,no injury,NO
2009.0,4.0,3.0,16.0,United States of America,M,15.0,wading,,Provoked,injury,NO
2009.0,3.0,27.0,,South Africa,M,59.0,fishing,raggedtooth shark,Provoked,injury,NO
2009.0,3.0,21.0,16.0,South Africa,M,16.0,surf,,Provoked,fatal,YES
2009.0,3.0,20.0,18.0,Australia,M,17.0,surf,bronze whaler shark,Provoked,injury,NO
2009.0,3.0,19.0,7.0,Australia,M,,surf,,Provoked,no injury,NO
2009.0,3.0,19.0,7.0,Australia,F,,surf,,Provoked,no injury,NO
2009.0,3.0,18.0,17.0,United States of America,F,17.0,surf,,Provoked,injury,NO
2009.0,3.0,17.0,,Malaysia,F,,,blacktip reef shark,Provoked,injury,NO
2009.0,3.0,17.0,20.0,United States of America,M,61.0,swimming,,Provoked,injury,NO
2009.0,3.0,16.0,,Australia,M,21.0,wading,wobbegong shark,Provoked,injury,NO
2009.0,3.0,6.0,11.0,New Caledonia,M,19.0,surf,,Provoked,fatal,YES
2009.0,3.0,2.0,13.0,South Africa,M,40.0,fishing,blue shark,Provoked,injury,NO
2009.0,3.0,1.0,,New Zealand,M,,fishing,,Boating,no injury,NO
2009.0,3.0,1.0,6.0,Australia,M,15.0,surf,,Provoked,injury,NO
2009.0,2.0,22.0,10.0,Australia,M,,fishing,,Provoked,injury,NO
2009.0,2.0,18.0,17.0,Australia,M,,surf,,Provoked,no injury,NO
2009.0,2.0,12.0,19.0,Australia,M,33.0,surf,white shark,Provoked,injury,NO
2009.0,2.0,11.0,7.0,Australia,M,31.0,diving,bull shark,Provoked,injury,NO
2009.0,2.0,8.0,,United States of America,M,,,,Sea disaster,injury,YES
2009.0,2.0,7.0,11.0,Australia,M,41.0,surf,white shark,Provoked,no injury,NO
2009.0,2.0,7.0,7.0,Australia,M,,surf,,Provoked,no injury,NO
2009.0,1.0,27.0,,,M,49.0,fishing,,Provoked,injury,NO
2009.0,1.0,26.0,,Brazil,M,17.0,,,,injury,
2009.0,1.0,25.0,10.0,Cuba,M,15.0,fishing,bull shark,Provoked,injury,NO
2009.0,1.0,24.0,19.0,New Zealand,,,fishing,,Boating,no injury,NO
2009.0,1.0,24.0,16.0,Australia,M,19.0,swimming,,Provoked,injury,NO
2009.0,1.0,24.0,14.0,South Africa,M,25.0,swimming,tiger shark,Provoked,fatal,YES
2009.0,1.0,23.0,,Brazil,M,17.0,swimming,,,injury,
2009.0,1.0,18.0,9.0,Australia,M,,fishing,white shark,Boating,no injury,NO
2009.0,1.0,16.0,,New Zealand,M,,surf,,Provoked,no injury,NO
2009.0,1.0,13.0,,South Africa,,,,white shark,Provoked,fatal,YES
2009.0,1.0,12.0,10.0,Australia,M,24.0,diving,,Provoked,injury,NO
2009.0,1.0,11.0,15.0,Australia,F,13.0,surf,white shark,Provoked,injury,NO
2009.0,1.0,11.0,9.0,Australia,M,31.0,surf,white shark,Provoked,injury,NO
2009.0,1.0,10.0,,New Zealand,,,fishing,mako shark,Boating,no injury,NO
2009.0,1.0,10.0,,Ecuador,M,22.0,surf,,Provoked,injury,NO
2009.0,1.0,6.0,17.0,New Zealand,M,49.0,swimming,sevengill  shark,Provoked,injury,NO
2009.0,1.0,,,Cuba,,,fishing,bull shark,Provoked,injury,NO
2008.0,12.0,30.0,9.0,Australia,,,,,,injury,
2008.0,12.0,27.0,,Australia,,,,,Boating,no injury,NO
2008.0,12.0,27.0,,Australia,M,10.0,surf,,Provoked,no injury,NO
2008.0,12.0,27.0,11.0,Australia,M,29.0,boating,white shark,Boating,no injury,NO
2008.0,12.0,27.0,7.0,Australia,M,51.0,diving,white shark,Provoked,fatal,YES
2008.0,12.0,20.0,15.0,United States of America,M,,boating,white shark,Boating,no injury,NO
2008.0,12.0,14.0,,New Zealand,M,,fishing,bronze whaler shark,Provoked,injury,NO
2008.0,12.0,10.0,20.0,South Africa,M,15.0,fishing,raggedtooth shark,Provoked,injury,NO
2008.0,12.0,6.0,9.0,Australia,,,fishing,white shark,Boating,injury,NO
2008.0,12.0,,,Mozambique,M,,fishing,zambesi shark,Provoked,fatal,YES
2008.0,11.0,28.0,11.0,Egypt,F,,diving,whitetip reef shark,Provoked,injury,NO
2008.0,11.0,25.0,,Philippines,M,,boating,,Sea disaster,injury,NO
2008.0,11.0,24.0,,Ecuador,F,,,,Provoked,injury,NO
2008.0,11.0,9.0,,Australia,M,,fishing,bronze whaler shark,Boating,no injury,NO
2008.0,11.0,9.0,,Taiwan,M,45.0,fishing,,Sea disaster,fatal,YES
2008.0,11.0,6.0,10.0,Philippines,M,39.0,fishing,,Provoked,fatal,YES
2008.0,10.0,22.0,17.0,Australia,M,34.0,diving,nurse shark,Provoked,injury,NO
2008.0,10.0,21.0,11.0,New Caledonia,M,24.0,fishing,lemon shark,Provoked,injury,NO
2008.0,10.0,12.0,,Australia,M,50.0,fishing,,Provoked,injury,NO
2008.0,10.0,11.0,15.0,Australia,M,15.0,surf,,Provoked,no injury,NO
2008.0,10.0,8.0,12.0,United States of America,M,11.0,fishing,,Provoked,injury,NO
2008.0,10.0,6.0,12.0,Croatia,M,43.0,fishing,white shark,Provoked,injury,NO
2008.0,9.0,28.0,11.0,United States of America,M,44.0,surf,,Provoked,injury,NO
2008.0,9.0,28.0,11.0,United States of America,M,40.0,surf,,Provoked,injury,NO
2008.0,9.0,15.0,14.0,Australia,M,43.0,swimming,bronze whaler shark,Provoked,injury,NO
2008.0,9.0,14.0,12.0,United States of America,M,32.0,swimming,,Provoked,injury,NO
2008.0,9.0,9.0,16.0,United States of America,M,40.0,surf,tiger shark,Provoked,injury,NO
2008.0,9.0,8.0,10.0,United States of America,M,,surf,white shark,Provoked,no injury,NO
2008.0,9.0,7.0,12.0,Australia,M,51.0,surf,,Provoked,no injury,NO
2008.0,9.0,6.0,12.0,United States of America,M,43.0,surf,,Provoked,injury,NO
2008.0,9.0,6.0,12.0,United States of America,M,15.0,surf,,Provoked,injury,NO
2008.0,9.0,1.0,10.0,United States of America,M,52.0,surf,,Provoked,injury,NO
2008.0,9.0,,12.0,United States of America,M,,surf,,Provoked,injury,NO
2008.0,8.0,30.0,,Australia,M,29.0,surf,,Provoked,no injury,NO
2008.0,8.0,30.0,19.0,United States of America,M,27.0,swimming,,,injury,
2008.0,8.0,30.0,,United Kingdom,M,52.0,fishing,blue shark,Provoked,injury,NO
2008.0,8.0,28.0,12.0,United States of America,M,19.0,surf,,Provoked,injury,NO
2008.0,8.0,27.0,11.0,United States of America,M,26.0,surf,,Provoked,injury,NO
2008.0,8.0,24.0,15.0,United States of America,M,20.0,swimming,,Provoked,injury,NO
2008.0,8.0,24.0,18.0,United States of America,F,20.0,surf,,,injury,
2008.0,8.0,20.0,14.0,United States of America,M,47.0,swimming,,Provoked,injury,NO
2008.0,8.0,18.0,,United States of America,M,7.0,,,,injury,
2008.0,8.0,16.0,6.0,United States of America,F,38.0,wading,bull shark,Provoked,injury,NO
2008.0,8.0,12.0,12.0,United States of America,F,13.0,wading,,Provoked,injury,NO
2008.0,8.0,11.0,14.0,United States of America,M,,diving,tiger shark,Provoked,no injury,NO
2008.0,7.0,30.0,10.0,Australia,M,31.0,surf,white shark,Provoked,no injury,NO
2008.0,7.0,30.0,,South Africa,M,,,white shark,Provoked,injury,NO
2008.0,7.0,27.0,18.0,Panama,M,,swimming,,Provoked,injury,NO
2008.0,7.0,26.0,,Mexico,M,33.0,swimming,,Provoked,injury,NO
2008.0,7.0,26.0,15.0,United States of America,M,,swimming,,Provoked,injury,NO
2008.0,7.0,25.0,9.0,United States of America,M,17.0,surf,,Provoked,injury,NO
2008.0,7.0,25.0,8.0,United States of America,F,44.0,diving,,Provoked,injury,NO
2008.0,7.0,24.0,,United States of America,M,9.0,wading,,Provoked,injury,NO
2008.0,7.0,24.0,13.0,United States of America,F,8.0,wading,,Provoked,injury,NO
2008.0,7.0,23.0,14.0,United States of America,M,15.0,surf,,Provoked,injury,NO
2008.0,7.0,19.0,13.0,United States of America,M,16.0,wading,,Provoked,injury,NO
2008.0,7.0,18.0,,Egypt,M,,diving,whitetip reef shark,Provoked,injury,NO
2008.0,7.0,13.0,,United States of America,M,52.0,surf,,,injury,
2008.0,7.0,11.0,14.0,United States of America,M,24.0,surf,,Provoked,injury,NO
2008.0,7.0,9.0,19.0,United States of America,F,14.0,swimming,,Provoked,injury,NO
2008.0,7.0,5.0,14.0,United States of America,F,17.0,,,Provoked,injury,NO
2008.0,7.0,,,United Kingdom,M,16.0,boating,,Boating,no injury,NO
2008.0,6.0,28.0,12.0,United States of America,M,53.0,wading,,,injury,
2008.0,6.0,28.0,11.0,Bahamas,M,42.0,fishing,bull shark,Provoked,injury,NO
2008.0,6.0,28.0,14.0,South Africa,M,46.0,surf,white shark,Provoked,no injury,NO
2008.0,6.0,26.0,,South Africa,M,,fishing,white shark,Provoked,no injury,NO
2008.0,6.0,26.0,12.0,United States of America,M,29.0,surf,,Provoked,injury,NO
2008.0,6.0,26.0,11.0,United States of America,M,37.0,swimming,,Provoked,injury,NO
2008.0,6.0,24.0,10.0,Brazil,M,,surf,,Provoked,no injury,NO
2008.0,6.0,21.0,9.0,United States of America,F,40.0,boating,white shark,Boating,no injury,NO
2008.0,6.0,20.0,11.0,United States of America,F,35.0,wading,,Provoked,injury,NO
2008.0,6.0,11.0,,Brazil,M,14.0,surf,,Provoked,injury,NO
2008.0,6.0,7.0,,United States of America,M,40.0,surf,,Provoked,injury,NO
2008.0,6.0,2.0,,United Kingdom,,,fishing,,Boating,no injury,NO
2008.0,6.0,1.0,18.0,United States of America,F,15.0,surf,,Provoked,injury,NO
2008.0,6.0,1.0,15.0,Brazil,M,14.0,swimming,bull shark,Provoked,injury,NO
2008.0,5.0,26.0,15.0,United States of America,M,9.0,surf,,Provoked,injury,NO
2008.0,5.0,24.0,,Bahamas,M,,sea disaster,tiger shark,Sea disaster,injury,NO
2008.0,5.0,24.0,11.0,Mexico,M,49.0,surf,,Provoked,injury,NO
2008.0,5.0,23.0,,Mexico,M,21.0,surf,,Provoked,fatal,YES
2008.0,5.0,14.0,20.0,Fiji,M,28.0,diving,,Provoked,fatal,YES
2008.0,5.0,10.0,7.0,Australia,M,37.0,swimming,white shark,Provoked,injury,NO
2008.0,5.0,7.0,14.0,New Caledonia,M,40.0,fishing,bull shark,Provoked,injury,NO
2008.0,5.0,7.0,14.0,United States of America,M,6.0,wading,,Provoked,injury,NO
2008.0,5.0,1.0,,South Africa,M,24.0,fishing,,Provoked,injury,NO
2008.0,4.0,28.0,17.0,Mexico,M,24.0,surf,tiger shark,Provoked,fatal,YES
2008.0,4.0,28.0,11.0,United States of America,M,18.0,surf,,Provoked,injury,NO
2008.0,4.0,27.0,10.0,United States of America,M,24.0,surf,,Provoked,injury,NO
2008.0,4.0,26.0,11.0,New Caledonia,M,32.0,swimming,bull shark,Provoked,injury,NO
2008.0,4.0,26.0,9.0,United States of America,M,21.0,surf,,Provoked,injury,NO
2008.0,4.0,25.0,7.0,United States of America,M,66.0,swimming,white shark,Provoked,fatal,YES
2008.0,4.0,20.0,8.0,United States of America,M,14.0,surf,,Provoked,injury,NO
2008.0,4.0,20.0,,Australia,M,,,tiger shark,Provoked,,
2008.0,4.0,19.0,,South Africa,M,,diving,tiger shark,,injury,
2008.0,4.0,18.0,23.0,Mexico,M,32.0,swimming,,,injury,
2008.0,4.0,17.0,11.0,Australia,M,19.0,surf,,,injury,
2008.0,4.0,15.0,15.0,United States of America,M,30.0,surf,,Provoked,injury,NO
2008.0,4.0,9.0,,Fiji,M,,fishing,,Provoked,injury,NO
2008.0,3.0,25.0,,United States of America,M,15.0,wading,,Provoked,injury,NO
2008.0,4.0,8.0,,United States of America,,,surf,,Provoked,injury,NO
2008.0,4.0,8.0,8.0,Australia,M,16.0,surf,bull shark,Provoked,fatal,YES
2008.0,4.0,3.0,12.0,United States of America,M,18.0,surf,,Provoked,injury,NO
2008.0,3.0,28.0,,South Africa,M,39.0,fishing,,Provoked,injury,NO
2008.0,3.0,28.0,18.0,United States of America,M,52.0,surf,,Provoked,injury,NO
2008.0,3.0,28.0,,United States of America,M,,surf,,Provoked,injury,NO
2008.0,3.0,23.0,11.0,United States of America,M,13.0,surf,,Provoked,injury,NO
2008.0,3.0,21.0,15.0,United States of America,M,14.0,wading,,Provoked,injury,NO
2008.0,3.0,15.0,19.0,United States of America,M,8.0,,,Provoked,injury,NO
2008.0,3.0,7.0,8.0,United States of America,M,27.0,surf,white shark,Provoked,no injury,NO
2008.0,2.0,24.0,10.0,Bahamas,M,49.0,diving,bull shark,Provoked,fatal,YES
2008.0,2.0,21.0,,French Polynesia,M,26.0,fishing,,Provoked,injury,NO
2008.0,2.0,15.0,17.0,United States of America,M,25.0,surf,,Provoked,injury,NO
2008.0,2.0,7.0,,Australia,F,14.0,surf,,Provoked,injury,NO
2008.0,2.0,6.0,,United States of America,M,,surf,,Provoked,injury,NO
2008.0,,1.0,,Japan,M,,diving,goblin shark,Provoked,no injury,
2008.0,1.0,29.0,,South Africa,M,42.0,surf,blacktip reef shark,Provoked,no injury,NO
2008.0,1.0,27.0,7.0,Australia,M,20.0,,mako shark,Provoked,injury,NO
2008.0,1.0,19.0,,New Zealand,M,,wading,,,injury,
2008.0,1.0,14.0,14.0,New Zealand,,,,bronze whaler shark,Boating,no injury,NO
2008.0,1.0,10.0,,United States of America,M,20.0,surf,,Provoked,injury,NO
2008.0,,,,United States of America,M,,fishing,nurse shark,Provoked,injury,NO
2008.0,,,,Mexico,M,26.0,surf,hammerhead shark,Provoked,injury,NO
2007.0,12.0,21.0,,Ecuador,M,24.0,surf,,Provoked,injury,NO
2007.0,12.0,19.0,,,M,53.0,diving,,,injury,
2007.0,12.0,18.0,11.0,Australia,M,31.0,surf,,Provoked,injury,NO
2007.0,12.0,15.0,,Australia,M,,swimming,,Provoked,injury,NO
2007.0,12.0,14.0,20.0,Australia,M,34.0,swimming,,,injury,
2007.0,12.0,10.0,11.0,United States of America,M,52.0,surf,tiger shark,Provoked,no injury,NO
2007.0,12.0,9.0,,New Zealand,F,,surf,,Provoked,no injury,NO
2007.0,12.0,7.0,,Brazil,M,28.0,,,Provoked,injury,NO
2007.0,11.0,18.0,,Australia,M,32.0,fishing,,Provoked,injury,NO
2007.0,11.0,8.0,14.0,Australia,M,,surf,,Provoked,no injury,NO
2007.0,11.0,7.0,17.0,South Africa,M,14.0,surf,,Provoked,injury,NO
2007.0,11.0,6.0,11.0,United States of America,M,21.0,surf,,Provoked,injury,NO
2007.0,11.0,4.0,9.0,United States of America,M,42.0,surf,,Provoked,injury,NO
2007.0,11.0,3.0,8.0,South Africa,M,37.0,surf,white shark,Provoked,injury,NO
2007.0,11.0,,,Mexico,M,,diving,,,no injury,
2007.0,10.0,29.0,15.0,United States of America,M,32.0,bathing,tiger shark,Provoked,injury,NO
2007.0,10.0,15.0,11.0,Australia,F,52.0,surf,white shark,Provoked,injury,NO
2007.0,10.0,13.0,12.0,Australia,M,31.0,fishing,bronze whaler shark,Provoked,injury,NO
2007.0,10.0,7.0,20.0,United States of America,M,22.0,surf,,Provoked,injury,NO
2007.0,10.0,6.0,8.0,United States of America,M,16.0,surf,blacktip reef shark,Provoked,injury,NO
2007.0,9.0,30.0,11.0,United States of America,M,,surf,,Provoked,injury,NO
2007.0,9.0,30.0,14.0,Philippines,M,,boating,,Sea disaster,fatal,YES
2007.0,9.0,30.0,10.0,New Caledonia,F,23.0,swimming,tiger shark,Provoked,fatal,YES
2007.0,9.0,28.0,12.0,Bahamas,F,48.0,fishing,caribbean reef shark,Provoked,injury,NO
2007.0,9.0,27.0,8.0,United States of America,F,,surf,white shark,Provoked,no injury,NO
2007.0,9.0,27.0,7.0,Egypt,F,19.0,swimming,whitetip reef shark,Provoked,injury,NO
2007.0,9.0,22.0,,United States of America,F,,diving,,,injury,
2007.0,9.0,22.0,,United States of America,F,,surf,,Provoked,injury,NO
2007.0,9.0,20.0,18.0,United States of America,M,23.0,surf,,Provoked,injury,NO
2007.0,9.0,17.0,22.0,Solomon Islands,M,,fishing,grey reef shark,Provoked,injury,NO
2007.0,9.0,16.0,11.0,United States of America,M,56.0,wading,,Provoked,injury,NO
2007.0,9.0,16.0,7.0,United States of America,F,,surf,,Provoked,no injury,NO
2007.0,9.0,13.0,16.0,United States of America,M,14.0,diving,nurse shark,Provoked,injury,NO
2007.0,9.0,8.0,11.0,United States of America,F,58.0,wading,,Provoked,injury,NO
2007.0,9.0,5.0,13.0,United States of America,F,36.0,wading,,Provoked,injury,NO
2007.0,9.0,4.0,18.0,United States of America,M,15.0,standing,,Provoked,injury,NO
2007.0,9.0,3.0,10.0,United States of America,F,12.0,,,Provoked,injury,NO
2007.0,9.0,3.0,9.0,United States of America,M,58.0,swimming,spinner shark,Provoked,injury,NO
2007.0,8.0,28.0,16.0,United States of America,M,15.0,surf,tiger shark,Provoked,injury,NO
2007.0,8.0,28.0,10.0,United States of America,M,24.0,surf,white shark,Provoked,injury,NO
2007.0,8.0,26.0,14.0,United States of America,M,54.0,surf,,Provoked,injury,NO
2007.0,8.0,25.0,9.0,United States of America,M,27.0,surf,,Provoked,injury,NO
2007.0,8.0,22.0,,United States of America,M,,diving,,Provoked,injury,NO
2007.0,8.0,20.0,19.0,United States of America,M,,fishing,bull shark,Provoked,injury,NO
2007.0,8.0,19.0,20.0,United States of America,M,52.0,swimming,,Provoked,injury,NO
2007.0,8.0,19.0,12.0,United States of America,M,16.0,surf,,Provoked,injury,NO
2007.0,8.0,19.0,10.0,United States of America,M,7.0,bathing,,Provoked,injury,NO
2007.0,8.0,15.0,3.0,United States of America,M,20.0,bathing,bull shark,Provoked,injury,NO
2007.0,8.0,12.0,17.0,United States of America,F,15.0,swimming,,Provoked,injury,NO
2007.0,8.0,11.0,18.0,United States of America,M,19.0,surf,,Provoked,injury,NO
2007.0,8.0,9.0,16.0,United States of America,M,30.0,swimming,,Provoked,injury,NO
2007.0,8.0,9.0,14.0,United States of America,M,9.0,surf,,Provoked,injury,NO
2007.0,8.0,7.0,19.0,United States of America,F,19.0,bathing,bull shark,Provoked,injury,NO
2007.0,7.0,29.0,17.0,United States of America,M,51.0,surf,,Provoked,injury,NO
2007.0,7.0,28.0,23.0,United States of America,M,20.0,surf,,Provoked,no injury,NO
2007.0,7.0,22.0,,United States of America,M,,surf,white shark,Provoked,no injury,NO
2007.0,7.0,21.0,10.0,United States of America,M,,fishing,white shark,Boating,no injury,NO
2007.0,7.0,19.0,15.0,United States of America,M,36.0,diving,,Provoked,injury,NO
2007.0,7.0,19.0,11.0,Australia,M,15.0,wading,bronze whaler shark,Provoked,injury,NO
2007.0,7.0,18.0,12.0,United States of America,M,14.0,swimming,,Provoked,injury,NO
2007.0,7.0,18.0,,Norway,M,48.0,diving,,Provoked,no injury,NO
2007.0,7.0,17.0,11.0,United States of America,F,43.0,swimming,,,injury,
2007.0,7.0,17.0,13.0,United States of America,F,30.0,wading,,Provoked,injury,NO
2007.0,7.0,10.0,11.0,Bahamas,F,48.0,fishing,bull shark,Provoked,injury,NO
2007.0,7.0,5.0,16.0,United States of America,M,18.0,surf,,Provoked,injury,NO
2007.0,7.0,4.0,14.0,Reunion,M,17.0,surf,,Provoked,injury,NO
2007.0,7.0,,,Senegal,,,,,,,
2007.0,6.0,30.0,,United States of America,M,,,lemon shark,Provoked,injury,NO
2007.0,6.0,30.0,10.0,United States of America,F,,swimming,,Provoked,injury,NO
2007.0,6.0,25.0,17.0,United States of America,M,20.0,surf,,Provoked,injury,NO
2007.0,6.0,24.0,7.0,United States of America,M,,surf,tiger shark,Provoked,no injury,NO
2007.0,6.0,17.0,16.0,United States of America,F,9.0,surf,,,injury,
2007.0,6.0,12.0,11.0,United States of America,F,,swimming,,Provoked,injury,NO
2007.0,6.0,5.0,16.0,Australia,M,,surf,,Provoked,injury,NO
2007.0,5.0,26.0,17.0,United States of America,F,,wading,,Provoked,injury,NO
2007.0,5.0,24.0,11.0,United States of America,F,40.0,,blacktip reef shark,Provoked,injury,NO
2007.0,5.0,17.0,18.0,United Kingdom,M,38.0,fishing,dogfish shark,Provoked,injury,NO
2007.0,5.0,16.0,14.0,Australia,F,38.0,wading,,Provoked,injury,NO
2007.0,5.0,12.0,17.0,Australia,M,19.0,surf,,Provoked,no injury,NO
2007.0,5.0,10.0,16.0,United States of America,F,21.0,surf,,Provoked,injury,NO
2007.0,5.0,9.0,,Seychelles,M,,diving,white shark,Provoked,no injury,NO
2007.0,5.0,8.0,12.0,Australia,M,45.0,swimming,,,injury,
2007.0,5.0,7.0,8.0,United States of America,F,63.0,diving,tiger shark,Provoked,injury,NO
2007.0,5.0,7.0,8.0,United States of America,M,68.0,swimming,,Provoked,injury,NO
2007.0,5.0,4.0,,,,,sea disaster,,Sea disaster,injury,YES
2007.0,5.0,,,Bahamas,F,20.0,,lemon shark,Provoked,injury,NO
2007.0,4.0,26.0,18.0,Australia,F,13.0,swimming,,Provoked,injury,NO
2007.0,4.0,22.0,12.0,United States of America,M,12.0,surf,blacktip reef shark,Provoked,injury,NO
2007.0,4.0,20.0,17.0,United States of America,M,24.0,surf,,Provoked,injury,NO
2007.0,4.0,13.0,,United States of America,,,fishing,bull shark,Boating,no injury,NO
2007.0,4.0,9.0,16.0,New Caledonia,M,26.0,surf,tiger shark,Provoked,injury,NO
2007.0,4.0,1.0,13.0,United States of America,M,7.0,bathing,,Provoked,injury,NO
2007.0,3.0,31.0,14.0,United States of America,M,27.0,surf,,Provoked,injury,NO
2007.0,3.0,31.0,13.0,United States of America,M,9.0,,,Provoked,injury,NO
